lemma	inflected	label	hits	lemma_hiragana	inflected_hiragana	lemma_roman	inflected_roman
閉める	閉められる	V;PRS;IPFV;PASS	1330000	しめる	しめられる	shimeru	shimerareru
閉める	閉められない	V;PRS;IPFV;PASS;NEG	1200000	しめる	しめられない	shimeru	shimerarenai
閉める	閉められます	V;PRS;IPFV;PASS;POL;FOREG	3830000	しめる	しめられます	shimeru	shimeraremasu
閉める	閉められません	V;PRS;IPFV;PASS;POL;FOREG;NEG	3530000	しめる	しめられません	shimeru	shimeraremasen
閉める	閉められた	V;PST;PFV;PASS	2230000	しめる	しめられた	shimeru	shimerareta
閉める	閉められなかった	V;PST;PFV;PASS;NEG	830000	しめる	しめられなかった	shimeru	shimerarenakatta
閉める	閉められました	V;PST;PFV;PASS;POL;FOREG	2420000	しめる	しめられました	shimeru	shimeraremashita
閉める	閉められませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	1570000	しめる	しめられませんでした	shimeru	shimeraremasendeshita
閉める	閉められる	V;PRS;IPFV;ELEV	1330000	しめる	しめられる	shimeru	shimerareru
閉める	閉められない	V;PRS;IPFV;ELEV;NEG	1200000	しめる	しめられない	shimeru	shimerarenai
閉める	閉められます	V;PRS;IPFV;ELEV;POL;FOREG	3830000	しめる	しめられます	shimeru	shimeraremasu
閉める	閉められません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	3530000	しめる	しめられません	shimeru	shimeraremasen
閉める	閉められた	V;PST;PFV;ELEV	2230000	しめる	しめられた	shimeru	shimerareta
閉める	閉められなかった	V;PST;PFV;ELEV;NEG	830000	しめる	しめられなかった	shimeru	shimerarenakatta
閉める	閉められました	V;PST;PFV;ELEV;POL;FOREG	2420000	しめる	しめられました	shimeru	shimeraremashita
閉める	閉められませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	1570000	しめる	しめられませんでした	shimeru	shimeraremasendeshita
閉める	閉めさせる	V;PRS;IPFV;CAUS	125000	しめる	しめさせる	shimeru	shimesaseru
閉める	閉めさせない	V;PRS;IPFV;CAUS;NEG	9250	しめる	しめさせない	shimeru	shimesasenai
閉める	閉めさせます	V;PRS;IPFV;CAUS;POL;FOREG	1540	しめる	しめさせます	shimeru	shimesasemasu
閉める	閉めさせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	3290	しめる	しめさせません	shimeru	shimesasemasen
閉める	閉めさせた	V;PST;PFV;CAUS	48200	しめる	しめさせた	shimeru	shimesaseta
閉める	閉めさせなかった	V;PST;PFV;CAUS;NEG	1390	しめる	しめさせなかった	shimeru	shimesasenakatta
閉める	閉めさせました	V;PST;PFV;CAUS;POL;FOREG	1160	しめる	しめさせました	shimeru	shimesasemashita
閉める	閉めさせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	8	しめる	しめさせませんでした	shimeru	shimesasemasendeshita
閉める	閉めさす	V;PRS;IPFV;CAUS	291	しめる	しめさす	shimeru	shimesasu
閉める	閉めささない	V;PRS;IPFV;CAUS;NEG	198	しめる	しめささない	shimeru	shimesasanai
閉める	閉めさします	V;PRS;IPFV;CAUS;POL;FOREG	562	しめる	しめさします	shimeru	shimesashimasu
閉める	閉めさしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	3	しめる	しめさしません	shimeru	shimesashimasen
閉める	閉めさした	V;PST;PFV;CAUS	108	しめる	しめさした	shimeru	shimesashita
閉める	閉めささなかった	V;PST;PFV;CAUS;NEG	2	しめる	しめささなかった	shimeru	shimesasanakatta
閉める	閉めさしました	V;PST;PFV;CAUS;POL;FOREG	2	しめる	しめさしました	shimeru	shimesashimashita
閉める	閉めさしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	2	しめる	しめさしませんでした	shimeru	shimesashimasendeshita
閉める	閉めさせられる	V;PRS;IPFV;CAUS;PASS	3270	しめる	しめさせられる	shimeru	shimesaserareru
閉める	閉めさせられない	V;PRS;IPFV;CAUS;PASS;NEG	6	しめる	しめさせられない	shimeru	shimesaserarenai
閉める	閉めさせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	1240	しめる	しめさせられます	shimeru	shimesaseraremasu
閉める	閉めさせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	7	しめる	しめさせられません	shimeru	shimesaseraremasen
閉める	閉めさせられた	V;PST;PFV;CAUS;PASS	2330	しめる	しめさせられた	shimeru	shimesaserareta
閉める	閉めさせられなかった	V;PST;PFV;CAUS;PASS;NEG	5	しめる	しめさせられなかった	shimeru	shimesaserarenakatta
閉める	閉めさせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	1230	しめる	しめさせられました	shimeru	shimesaseraremashita
閉める	閉めさせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	2	しめる	しめさせられませんでした	shimeru	shimesaseraremasendeshita
閉める	お閉めになる	V;FORM;ELEV;PRS;IPFV	76600	しめる	おしめになる	shimeru	oshimeninaru
閉める	お閉めにならない	V;FORM;ELEV;PRS;IPFV;NEG	568	しめる	おしめにならない	shimeru	oshimeninaranai
閉める	お閉めになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	2420	しめる	おしめになります	shimeru	oshimeninarimasu
閉める	お閉めになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	5	しめる	おしめになりません	shimeru	oshimeninarimasen
閉める	お閉めになった	V;FORM;ELEV;PST;PFV	1010	しめる	おしめになった	shimeru	oshimeninatta
閉める	お閉めにならなかった	V;FORM;ELEV;PST;PFV;NEG	0	しめる	おしめにならなかった	shimeru	oshimeninaranakatta
閉める	お閉めになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	1470	しめる	おしめになりました	shimeru	oshimeninarimashita
閉める	お閉めになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	1	しめる	おしめになりませんでした	shimeru	oshimeninarimasendeshita
閉める	お閉めする	V;FORM;HUMB;PRS;IPFV	1060	しめる	おしめする	shimeru	oshimesuru
閉める	お閉めしない	V;FORM;HUMB;PRS;IPFV;NEG	1	しめる	おしめしない	shimeru	oshimeshinai
閉める	お閉めします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	5560	しめる	おしめします	shimeru	oshimeshimasu
閉める	お閉めしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0	しめる	おしめしません	shimeru	oshimeshimasen
閉める	お閉めした	V;FORM;HUMB;PST;PFV	7	しめる	おしめした	shimeru	oshimeshita
閉める	お閉めしなかった	V;FORM;HUMB;PST;PFV;NEG	1	しめる	おしめしなかった	shimeru	oshimeshinakatta
閉める	お閉めしました	V;FORM;HUMB;PST;PFV;POL;FOREG	5	しめる	おしめしました	shimeru	oshimeshimashita
閉める	お閉めしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0	しめる	おしめしませんでした	shimeru	oshimeshimasendeshita
閉める	閉めさせていただく	V;FORM;HUMB;PRS;IPFV;PERM	8690	しめる	しめさせていただく	shimeru	shimesaseteitadaku
閉める	閉めさせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	1	しめる	しめさせていただかない	shimeru	shimesaseteitadakanai
閉める	閉めさせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	35300	しめる	しめさせていただきます	shimeru	shimesaseteitadakimasu
閉める	閉めさせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	2	しめる	しめさせていただきません	shimeru	shimesaseteitadakimasen
閉める	閉めさせていただいた	V;FORM;HUMB;PST;PFV;PERM	6330	しめる	しめさせていただいた	shimeru	shimesaseteitadaita
閉める	閉めさせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0	しめる	しめさせていただかなかった	shimeru	shimesaseteitadakanakatta
閉める	閉めさせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	15400	しめる	しめさせていただきました	shimeru	shimesaseteitadakimashita
閉める	閉めさせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0	しめる	しめさせていただきませんでした	shimeru	shimesaseteitadakimasendeshita
締める	締める	V;PRS;IPFV	13300000	しめる	しめる	shimeru	shimeru
締める	締めない	V;PRS;IPFV;NEG	2390000	しめる	しめない	shimeru	shimenai
締める	締めないです	V;PRS;IPFV;POL;NEG;COL	317000	しめる	しめないです	shimeru	shimenaidesu
締める	締めます	V;PRS;IPFV;POL;FOREG	5500000	しめる	しめます	shimeru	shimemasu
締める	締めません	V;PRS;IPFV;POL;FOREG;NEG	230000	しめる	しめません	shimeru	shimemasen
締める	締めるだろう	V;PRS;IPFV;PROSP	2940	しめる	しめるだろう	shimeru	shimerudarou
締める	締めないだろう	V;PRS;IPFV;PROSP;NEG	11400	しめる	しめないだろう	shimeru	shimenaidarou
締める	締めるでしょう	V;PRS;IPFV;PROSP;POL	11100	しめる	しめるでしょう	shimeru	shimerudeshou
締める	締めないでしょう	V;PRS;IPFV;PROSP;POL;NEG	34800	しめる	しめないでしょう	shimeru	shimenaideshou
締める	締めた	V;PST;PFV	3420000	しめる	しめた	shimeru	shimeta
締める	締めなかった	V;PST;PFV;NEG	10900	しめる	しめなかった	shimeru	shimenakatta
締める	締めなかったです	V;PST;PFV;POL;NEG;COL	8	しめる	しめなかったです	shimeru	shimenakattadesu
締める	締めました	V;PST;PFV;POL;FOREG	1200000	しめる	しめました	shimeru	shimemashita
締める	締めませんでした	V;PST;PFV;POL;FOREG;NEG	49400	しめる	しめませんでした	shimeru	shimemasendeshita
締める	締めただろう	V;PST;PFV;PROSP	325	しめる	しめただろう	shimeru	shimetadarou
締める	締めなかっただろう	V;PST;PFV;PROSP;NEG	2	しめる	しめなかっただろう	shimeru	shimenakattadarou
締める	締めたでしょう	V;PST;PFV;PROSP;POL	26200	しめる	しめたでしょう	shimeru	shimetadeshou
締める	締めなかったでしょう	V;PST;PFV;PROSP;POL;NEG	2	しめる	しめなかったでしょう	shimeru	shimenakattadeshou
締める	締めよう	V;INTEN	2510000	しめる	しめよう	shimeru	shimeyou
締める	締めましょう	V;INTEN;POL;FOREG	716000	しめる	しめましょう	shimeru	shimemashou
締める	締めたい	V;PRS;IPFV;OPT;1	3750000	しめる	しめたい	shimeru	shimetai
締める	締めたくない	V;PRS;IPFV;OPT;NEG;1	18500	しめる	しめたくない	shimeru	shimetakunai
締める	締めたいです	V;PRS;IPFV;OPT;POL;1	339000	しめる	しめたいです	shimeru	shimetaidesu
締める	締めたくないです	V;PRS;IPFV;OPT;POL;NEG;1	2770	しめる	しめたくないです	shimeru	shimetakunaidesu
締める	締めたかった	V;PST;PFV;OPT;1	343000	しめる	しめたかった	shimeru	shimetakatta
締める	締めたくなかった	V;PST;PFV;OPT;NEG;1	59400	しめる	しめたくなかった	shimeru	shimetakunakatta
締める	締めたかったです	V;PST;PFV;OPT;POL;1	22100	しめる	しめたかったです	shimeru	shimetakattadesu
締める	締めたくなかったです	V;PST;PFV;OPT;POL;NEG;1	0	しめる	しめたくなかったです	shimeru	shimetakunakattadesu
締める	締めたがる	V;PRS;IPFV;OPT;3	35200	しめる	しめたがる	shimeru	shimetagaru
締める	締めたがらない	V;PRS;IPFV;OPT;NEG;3	209	しめる	しめたがらない	shimeru	shimetagaranai
締める	締めたがります	V;PRS;IPFV;OPT;POL;FOREG;3	10	しめる	しめたがります	shimeru	shimetagarimasu
締める	締めたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	0	しめる	しめたがりません	shimeru	shimetagarimasen
締める	締めたがった	V;PST;PFV;OPT;3	10	しめる	しめたがった	shimeru	shimetagatta
締める	締めたがらなかった	V;PST;PFV;OPT;NEG;3	0	しめる	しめたがらなかった	shimeru	shimetagaranakatta
締める	締めたがりました	V;PST;PFV;OPT;POL;FOREG;3	0	しめる	しめたがりました	shimeru	shimetagarimashita
締める	締めたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	1	しめる	しめたがりませんでした	shimeru	shimetagarimasendeshita
締める	締めろ	V;IMP;OBLIG	314000	しめる	しめろ	shimeru	shimero
締める	締めな	V;IMP;OBLIG;COL	57000	しめる	しめな	shimeru	shimena
締める	締めなさい	V;IMP;OBLIG;POL	65900	しめる	しめなさい	shimeru	shimenasai
締める	締めて	V;IMP;COL	10200000	しめる	しめて	shimeru	shimete
締める	締めてください	V;IMP;POL	15200000	しめる	しめてください	shimeru	shimetekudasai
締める	お締めください	V;FORM;IMP;POL	194000	しめる	おしめください	shimeru	oshimekudasai
締める	締めるな	V;IMP;OBLIG;NEG	8710	しめる	しめるな	shimeru	shimeruna
締める	締めないで	V;IMP;NEG;COL	1050000	しめる	しめないで	shimeru	shimenaide
締める	締めないでください	V;IMP;POL;NEG	321000	しめる	しめないでください	shimeru	shimenaidekudasai
締める	お締めにならないでください	V;FORM;IMP;POL;NEG	0	しめる	おしめにならないでください	shimeru	oshimeninaranaidekudasai
締める	締められる	V;PRS;IPFV;POT	5300000	しめる	しめられる	shimeru	shimerareru
締める	締められない	V;PRS;IPFV;POT;NEG	591000	しめる	しめられない	shimeru	shimerarenai
締める	締められます	V;PRS;IPFV;POT;POL;FOREG	906000	しめる	しめられます	shimeru	shimeraremasu
締める	締められません	V;PRS;IPFV;POT;POL;FOREG;NEG	1810000	しめる	しめられません	shimeru	shimeraremasen
締める	締められた	V;PST;PFV;POT	721000	しめる	しめられた	shimeru	shimerareta
締める	締められなかった	V;PST;PFV;POT;NEG	771000	しめる	しめられなかった	shimeru	shimerarenakatta
締める	締められました	V;PST;PFV;POT;POL;FOREG	283000	しめる	しめられました	shimeru	shimeraremashita
締める	締められませんでした	V;PST;PFV;POT;POL;FOREG;NEG	991000	しめる	しめられませんでした	shimeru	shimeraremasendeshita
締める	締められる	V;PRS;IPFV;PASS	5300000	しめる	しめられる	shimeru	shimerareru
締める	締められない	V;PRS;IPFV;PASS;NEG	591000	しめる	しめられない	shimeru	shimerarenai
締める	締められます	V;PRS;IPFV;PASS;POL;FOREG	906000	しめる	しめられます	shimeru	shimeraremasu
締める	締められません	V;PRS;IPFV;PASS;POL;FOREG;NEG	1810000	しめる	しめられません	shimeru	shimeraremasen
締める	締められた	V;PST;PFV;PASS	721000	しめる	しめられた	shimeru	shimerareta
締める	締められなかった	V;PST;PFV;PASS;NEG	771000	しめる	しめられなかった	shimeru	shimerarenakatta
締める	締められました	V;PST;PFV;PASS;POL;FOREG	283000	しめる	しめられました	shimeru	shimeraremashita
締める	締められませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	991000	しめる	しめられませんでした	shimeru	shimeraremasendeshita
締める	締められる	V;PRS;IPFV;ELEV	5300000	しめる	しめられる	shimeru	shimerareru
締める	締められない	V;PRS;IPFV;ELEV;NEG	591000	しめる	しめられない	shimeru	shimerarenai
締める	締められます	V;PRS;IPFV;ELEV;POL;FOREG	906000	しめる	しめられます	shimeru	shimeraremasu
締める	締められません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	1810000	しめる	しめられません	shimeru	shimeraremasen
締める	締められた	V;PST;PFV;ELEV	721000	しめる	しめられた	shimeru	shimerareta
締める	締められなかった	V;PST;PFV;ELEV;NEG	771000	しめる	しめられなかった	shimeru	shimerarenakatta
締める	締められました	V;PST;PFV;ELEV;POL;FOREG	283000	しめる	しめられました	shimeru	shimeraremashita
締める	締められませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	991000	しめる	しめられませんでした	shimeru	shimeraremasendeshita
締める	締めさせる	V;PRS;IPFV;CAUS	2860	しめる	しめさせる	shimeru	shimesaseru
締める	締めさせない	V;PRS;IPFV;CAUS;NEG	785	しめる	しめさせない	shimeru	shimesasenai
締める	締めさせます	V;PRS;IPFV;CAUS;POL;FOREG	2140	しめる	しめさせます	shimeru	shimesasemasu
締める	締めさせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	3	しめる	しめさせません	shimeru	shimesasemasen
締める	締めさせた	V;PST;PFV;CAUS	8360	しめる	しめさせた	shimeru	shimesaseta
締める	締めさせなかった	V;PST;PFV;CAUS;NEG	218	しめる	しめさせなかった	shimeru	shimesasenakatta
締める	締めさせました	V;PST;PFV;CAUS;POL;FOREG	2320	しめる	しめさせました	shimeru	shimesasemashita
締める	締めさせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	0	しめる	しめさせませんでした	shimeru	shimesasemasendeshita
締める	締めさす	V;PRS;IPFV;CAUS	3240	しめる	しめさす	shimeru	shimesasu
締める	締めささない	V;PRS;IPFV;CAUS;NEG	7	しめる	しめささない	shimeru	shimesasanai
締める	締めさします	V;PRS;IPFV;CAUS;POL;FOREG	0	しめる	しめさします	shimeru	shimesashimasu
締める	締めさしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	0	しめる	しめさしません	shimeru	shimesashimasen
締める	締めさした	V;PST;PFV;CAUS	1	しめる	しめさした	shimeru	shimesashita
締める	締めささなかった	V;PST;PFV;CAUS;NEG	0	しめる	しめささなかった	shimeru	shimesasanakatta
締める	締めさしました	V;PST;PFV;CAUS;POL;FOREG	0	しめる	しめさしました	shimeru	shimesashimashita
締める	締めさしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	0	しめる	しめさしませんでした	shimeru	shimesashimasendeshita
締める	締めさせられる	V;PRS;IPFV;CAUS;PASS	2610	しめる	しめさせられる	shimeru	shimesaserareru
締める	締めさせられない	V;PRS;IPFV;CAUS;PASS;NEG	0	しめる	しめさせられない	shimeru	shimesaserarenai
締める	締めさせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	10	しめる	しめさせられます	shimeru	shimesaseraremasu
締める	締めさせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	1	しめる	しめさせられません	shimeru	shimesaseraremasen
締める	締めさせられた	V;PST;PFV;CAUS;PASS	3770	しめる	しめさせられた	shimeru	shimesaserareta
締める	締めさせられなかった	V;PST;PFV;CAUS;PASS;NEG	0	しめる	しめさせられなかった	shimeru	shimesaserarenakatta
